Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Temp_Delta,Type,true_failure,predicted_failure,recommended_disposition
297.9,309.1,1619,34.7,33,11.200000000000045,L,NONE,NONE,Manual review
300.7,310.6,1540,52.7,85,9.900000000000034,L,NONE,NONE,Manual review
300.7,309.7,1598,33.7,149,9.0,L,NONE,NONE,Manual review
295.9,306.4,1892,21.7,72,10.5,L,NONE,NONE,Manual review
298.1,308.7,1547,38.9,0,10.599999999999966,M,NONE,NONE,Manual review
297.5,309.1,1611,30.2,211,11.600000000000023,L,NONE,NONE,Manual review
301.3,310.0,2068,17.8,176,8.699999999999989,M,NONE,NONE,Manual review
303.0,311.2,1460,43.9,103,8.199999999999989,M,NONE,NONE,Manual review
301.5,310.4,1350,54.9,153,8.899999999999977,M,NONE,NONE,Manual review
298.2,308.8,1498,36.0,39,10.600000000000023,L,NONE,NONE,Manual review
298.2,309.5,1478,36.5,182,11.300000000000011,M,NONE,NONE,Manual review
297.9,308.8,1538,37.6,54,10.900000000000034,M,NONE,NONE,Manual review
300.9,311.0,2235,15.8,156,10.100000000000023,L,NONE,NONE,Manual review
301.1,310.7,1583,40.7,2,9.599999999999966,M,NONE,NONE,Manual review
301.7,310.6,1303,59.7,42,8.900000000000034,L,NONE,NONE,Manual review
297.9,307.3,1502,36.7,12,9.400000000000034,L,NONE,NONE,Manual review
302.0,311.2,1400,49.5,20,9.199999999999989,M,NONE,NONE,Manual review
298.5,310.0,1435,42.5,25,11.5,L,NONE,NONE,Manual review
299.4,309.1,2421,14.2,57,9.700000000000045,L,NONE,NONE,Manual review
297.4,308.3,1706,30.9,9,10.900000000000034,L,NONE,NONE,Manual review
297.7,308.9,1516,33.7,92,11.199999999999989,L,NONE,NONE,Manual review
298.3,309.1,1904,20.3,140,10.800000000000011,L,NONE,NONE,Manual review
297.6,309.4,1628,33.4,229,11.799999999999955,L,NONE,NONE,Manual review
299.1,310.6,1921,23.9,158,11.5,L,NONE,NONE,Manual review
302.5,311.1,1538,36.8,208,8.600000000000023,L,NONE,NONE,Manual review
298.3,307.8,1392,50.4,101,9.5,M,NONE,NONE,Manual review
300.2,309.6,1430,52.7,47,9.400000000000034,L,NONE,NONE,Manual review
302.5,312.2,1775,27.9,56,9.699999999999989,L,NONE,NONE,Manual review
298.5,309.3,1512,38.1,170,10.800000000000011,M,NONE,NONE,Manual review
298.3,307.9,1609,32.4,151,9.599999999999966,M,NONE,NONE,Manual review
299.4,308.8,1390,57.0,92,9.400000000000034,L,NONE,NONE,Manual review
302.2,310.8,1438,41.4,66,8.600000000000023,L,NONE,NONE,Manual review
300.9,310.7,1740,25.3,164,9.800000000000011,L,NONE,NONE,Manual review
299.7,308.9,1478,41.0,87,9.199999999999989,M,NONE,NONE,Manual review
299.2,308.5,1490,43.2,158,9.300000000000011,L,NONE,NONE,Manual review
300.5,311.6,1425,42.4,102,11.100000000000023,L,NONE,NONE,Manual review
299.0,310.2,1657,32.3,64,11.199999999999989,M,NONE,NONE,Manual review
300.5,312.0,1453,45.1,151,11.5,L,NONE,NONE,Manual review
297.3,308.0,1527,35.1,165,10.699999999999989,L,NONE,NONE,Manual review
301.0,310.3,1617,34.5,126,9.300000000000011,L,NONE,NONE,Manual review
295.5,306.1,1488,40.7,31,10.600000000000023,L,NONE,NONE,Manual review
301.5,310.5,2297,15.8,191,9.0,L,NONE,NONE,Manual review
300.0,309.6,1629,32.3,89,9.600000000000023,H,NONE,NONE,Manual review
300.3,310.4,1672,29.2,39,10.099999999999966,L,NONE,NONE,Manual review
302.4,311.3,1312,61.5,85,8.900000000000034,M,NONE,NONE,Manual review
304.1,313.5,1470,45.8,85,9.399999999999977,M,NONE,NONE,Manual review
297.6,308.6,1576,32.7,83,11.0,L,NONE,NONE,Manual review
299.2,308.5,1381,60.6,59,9.300000000000011,L,NONE,NONE,Manual review
297.3,308.1,1506,36.0,150,10.800000000000011,L,NONE,NONE,Manual review
300.8,310.3,1868,24.5,95,9.5,M,NONE,NONE,Manual review
301.9,310.5,1477,42.4,128,8.600000000000023,L,NONE,NONE,Manual review
296.0,306.6,1392,51.3,124,10.600000000000023,M,NONE,NONE,Manual review
300.4,311.8,1601,36.1,0,11.400000000000034,L,NONE,NONE,Manual review
302.3,311.7,1685,30.8,130,9.399999999999977,M,NONE,NONE,Manual review
302.5,312.0,1521,40.2,174,9.5,M,NONE,NONE,Manual review
297.9,307.4,1403,52.8,0,9.5,M,NONE,NONE,Manual review
299.9,310.3,1535,43.9,154,10.400000000000034,H,NONE,NONE,Manual review
300.5,309.9,1483,49.3,124,9.399999999999977,M,NONE,NONE,Manual review
303.5,312.3,1386,49.0,35,8.800000000000011,H,NONE,NONE,Manual review
301.3,311.1,1647,28.2,140,9.800000000000011,L,NONE,NONE,Manual review
298.5,309.4,1522,47.4,20,10.899999999999977,M,NONE,NONE,Manual review
297.4,308.6,1522,38.0,33,11.200000000000045,M,NONE,NONE,Manual review
299.1,310.3,1727,28.7,43,11.199999999999989,L,NONE,NONE,Manual review
300.7,312.3,1418,49.0,69,11.600000000000023,L,NONE,NONE,Manual review
300.1,311.6,1674,29.6,85,11.5,H,NONE,NONE,Manual review
299.4,309.0,1507,41.0,213,9.600000000000023,L,NONE,NONE,Manual review
302.6,312.0,1781,28.5,196,9.399999999999977,L,NONE,NONE,Manual review
302.5,312.0,1456,46.3,208,9.5,L,NONE,NONE,Manual review
300.9,312.0,1447,41.4,193,11.100000000000023,M,NONE,NONE,Manual review
300.0,311.1,1425,47.8,179,11.100000000000023,L,NONE,NONE,Manual review
302.8,312.1,1441,52.1,79,9.300000000000011,L,NONE,NONE,Manual review
303.9,313.0,1620,36.6,80,9.100000000000023,M,NONE,NONE,Manual review
301.0,309.7,1491,42.9,165,8.699999999999989,L,NONE,NONE,Manual review
298.8,308.8,1991,20.7,59,10.0,L,NONE,NONE,Manual review
301.3,310.3,1460,41.5,197,9.0,L,NONE,NONE,Manual review
299.4,309.1,1645,28.6,57,9.700000000000045,L,NONE,NONE,Manual review
297.5,308.5,1375,55.6,128,11.0,L,NONE,NONE,Manual review
300.6,311.1,1452,40.2,28,10.5,H,NONE,NONE,Manual review
298.1,308.9,1459,50.3,115,10.799999999999955,M,NONE,NONE,Manual review
299.8,309.4,1475,43.4,51,9.599999999999966,L,NONE,NONE,Manual review
300.6,310.2,1318,51.0,8,9.599999999999966,L,NONE,NONE,Manual review
300.1,311.3,1748,26.6,42,11.199999999999989,M,NONE,NONE,Manual review
303.3,311.8,1489,49.4,64,8.5,M,NONE,NONE,Manual review
302.3,310.1,1321,52.7,134,7.800000000000011,L,HDF,HDF,Investigate cooling; collect temp sensors; open NCR
301.8,310.0,1393,44.9,208,8.199999999999989,L,NONE,NONE,Manual review
303.9,313.2,1680,29.1,201,9.300000000000011,H,NONE,NONE,Manual review
296.4,307.5,1549,36.1,58,11.100000000000023,L,NONE,NONE,Manual review
299.4,309.1,1207,66.5,66,9.700000000000045,L,NONE,NONE,Manual review
297.9,309.1,1521,36.1,15,11.200000000000045,L,NONE,NONE,Manual review
301.8,311.2,1822,26.2,204,9.399999999999977,L,NONE,NONE,Manual review
297.0,307.8,1316,61.2,200,10.800000000000011,L,OSF,OSF,Inspect mechanical stress; check torque logs; open NCR
298.9,309.3,1375,42.7,58,10.400000000000034,H,NONE,NONE,Manual review
298.2,308.7,1361,44.2,0,10.5,M,NONE,NONE,Manual review
297.4,308.2,1585,46.2,37,10.800000000000011,H,NONE,NONE,Manual review
299.5,309.2,1816,23.0,15,9.699999999999989,L,NONE,NONE,Manual review
299.3,308.8,1772,25.2,89,9.5,L,NONE,NONE,Manual review
297.2,308.5,1494,39.6,181,11.300000000000011,L,NONE,NONE,Manual review
297.2,308.6,1489,40.2,214,11.400000000000034,L,NONE,NONE,Manual review
300.4,309.7,1466,39.8,184,9.300000000000011,M,NONE,NONE,Manual review
304.3,313.5,2643,12.7,21,9.199999999999989,L,NONE,PWF,Check power supply logs; escalate to Supplier Quality
298.2,307.8,1528,31.1,194,9.600000000000023,L,NONE,NONE,Manual review
300.7,311.0,1981,19.9,99,10.300000000000011,H,NONE,NONE,Manual review
302.6,310.9,1331,52.0,154,8.299999999999955,L,HDF,HDF,Investigate cooling; collect temp sensors; open NCR
298.1,307.5,1684,33.1,200,9.399999999999977,L,NONE,NONE,Manual review
301.2,310.7,1747,27.3,35,9.5,H,NONE,NONE,Manual review
298.1,307.9,1496,40.0,0,9.799999999999955,M,NONE,NONE,Manual review
298.5,309.7,1552,34.0,205,11.199999999999989,M,NONE,NONE,Manual review
297.9,307.6,1515,40.5,118,9.700000000000045,L,NONE,NONE,Manual review
300.4,311.1,1589,35.5,191,10.700000000000045,L,NONE,NONE,Manual review
299.0,308.5,1886,23.0,198,9.5,L,NONE,NONE,Manual review
298.8,309.7,1448,44.8,31,10.899999999999977,M,NONE,NONE,Manual review
299.8,310.9,2084,17.6,175,11.099999999999966,L,NONE,NONE,Manual review
300.5,311.2,1397,45.2,2,10.699999999999989,H,NONE,NONE,Manual review
301.1,310.6,1388,58.5,68,9.5,H,NONE,NONE,Manual review
299.6,311.0,1552,33.2,139,11.399999999999977,L,NONE,NONE,Manual review
298.8,309.9,1568,33.7,13,11.099999999999966,L,NONE,NONE,Manual review
301.4,310.7,1590,36.3,43,9.300000000000011,L,NONE,NONE,Manual review
297.6,309.3,1529,41.9,3,11.699999999999989,M,NONE,NONE,Manual review
297.2,308.6,1498,44.4,9,11.400000000000034,M,NONE,NONE,Manual review
301.7,309.8,1398,46.0,109,8.100000000000023,L,NONE,NONE,Manual review
298.9,310.2,1445,40.0,129,11.300000000000011,L,NONE,NONE,Manual review
298.8,309.7,1336,50.3,44,10.899999999999977,L,NONE,NONE,Manual review
302.0,310.5,1812,24.4,138,8.5,H,NONE,NONE,Manual review
302.3,310.8,1377,47.3,22,8.5,L,HDF,HDF,Investigate cooling; collect temp sensors; open NCR
303.3,311.4,1630,32.5,2,8.099999999999966,L,NONE,NONE,Manual review
299.3,309.2,1334,46.3,31,9.899999999999977,M,NONE,NONE,Manual review
299.5,309.2,1590,35.9,22,9.699999999999989,M,NONE,NONE,Manual review
303.7,312.5,1670,26.1,139,8.800000000000011,L,NONE,NONE,Manual review
300.6,309.7,1593,32.4,76,9.099999999999966,L,NONE,NONE,Manual review
301.0,310.8,1475,35.3,19,9.800000000000011,L,NONE,NONE,Manual review
301.6,310.8,1961,21.8,148,9.199999999999989,L,NONE,NONE,Manual review
298.1,308.2,1654,32.1,25,10.099999999999966,L,NONE,NONE,Manual review
299.2,308.4,1330,51.2,56,9.199999999999989,M,NONE,NONE,Manual review
300.4,309.5,1525,51.3,4,9.100000000000023,L,NONE,NONE,Manual review
303.7,312.7,1468,43.3,168,9.0,L,NONE,NONE,Manual review
302.6,310.4,1478,47.7,189,7.7999999999999545,L,NONE,NONE,Manual review
298.8,309.9,1739,30.6,83,11.099999999999966,L,NONE,NONE,Manual review
302.2,311.4,1625,35.4,70,9.199999999999989,H,NONE,NONE,Manual review
301.4,311.0,1486,36.5,91,9.600000000000023,M,NONE,NONE,Manual review
300.7,310.2,1348,54.8,50,9.5,L,NONE,NONE,Manual review
297.2,308.5,1482,39.3,187,11.300000000000011,H,NONE,NONE,Manual review
300.7,309.5,1470,48.7,21,8.800000000000011,M,NONE,NONE,Manual review
300.3,311.8,1548,33.0,16,11.5,L,NONE,NONE,Manual review
300.6,309.6,1684,32.8,53,9.0,L,NONE,NONE,Manual review
298.2,307.6,1492,37.2,178,9.400000000000034,L,NONE,NONE,Manual review
301.5,310.1,1639,33.4,47,8.600000000000023,L,NONE,NONE,Manual review
298.8,310.1,1481,47.4,187,11.300000000000011,L,NONE,NONE,Manual review
301.1,310.0,1513,38.0,17,8.899999999999977,L,NONE,NONE,Manual review
297.4,309.3,1775,25.8,91,11.900000000000034,M,NONE,NONE,Manual review
296.3,307.3,1368,49.5,10,11.0,M,NONE,NONE,Manual review
298.7,310.0,1637,31.8,42,11.300000000000011,L,NONE,NONE,Manual review
298.9,310.1,1394,42.7,179,11.200000000000045,L,NONE,NONE,Manual review
298.9,310.2,1623,37.2,177,11.300000000000011,L,NONE,NONE,Manual review
299.4,310.6,1418,53.1,10,11.200000000000045,L,NONE,NONE,Manual review
301.0,311.0,1508,46.9,113,10.0,M,NONE,NONE,Manual review
302.5,312.0,1591,29.4,192,9.5,M,NONE,NONE,Manual review
300.7,311.0,1413,52.0,91,10.300000000000011,L,RNF,NONE,Manual review
300.6,309.8,1532,42.5,130,9.199999999999989,M,NONE,NONE,Manual review
303.1,311.1,1854,22.6,19,8.0,L,NONE,NONE,Manual review
300.1,311.3,1676,30.3,151,11.199999999999989,L,NONE,NONE,Manual review
303.3,312.5,1674,32.7,76,9.199999999999989,M,NONE,NONE,Manual review
301.2,310.8,1734,31.3,64,9.600000000000023,M,NONE,NONE,Manual review
303.0,312.7,1361,48.8,120,9.699999999999989,L,NONE,NONE,Manual review
295.8,306.5,1641,32.2,101,10.699999999999989,M,NONE,NONE,Manual review
298.1,308.1,1410,45.8,71,10.0,L,NONE,NONE,Manual review
297.5,308.7,1371,46.5,121,11.199999999999989,L,NONE,NONE,Manual review
300.5,311.4,1442,47.0,53,10.899999999999977,L,NONE,NONE,Manual review
298.7,310.1,1644,34.1,46,11.400000000000034,M,NONE,NONE,Manual review
298.9,309.8,2450,13.9,89,10.900000000000034,M,NONE,NONE,Manual review
300.8,310.3,1457,46.8,182,9.5,H,NONE,NONE,Manual review
299.6,310.9,1533,31.8,91,11.299999999999955,L,NONE,NONE,Manual review
302.2,310.1,1421,45.4,9,7.900000000000034,M,NONE,NONE,Manual review
301.5,310.6,1578,34.1,120,9.100000000000023,L,NONE,NONE,Manual review
298.1,308.2,1654,35.3,155,10.099999999999966,M,NONE,NONE,Manual review
299.1,310.2,1695,29.6,8,11.099999999999966,L,NONE,NONE,Manual review
303.7,312.5,1397,45.7,187,8.800000000000011,L,NONE,NONE,Manual review
300.1,309.4,2141,17.9,33,9.299999999999955,L,NONE,NONE,Manual review
300.7,311.8,1603,34.1,17,11.100000000000023,L,NONE,NONE,Manual review
302.2,311.2,1873,24.0,99,9.0,M,NONE,NONE,Manual review
299.9,309.3,1452,41.9,106,9.400000000000034,M,NONE,NONE,Manual review
297.4,308.4,1369,50.6,220,11.0,L,OSF,NONE,Manual review
298.7,310.1,1368,56.8,72,11.400000000000034,M,NONE,NONE,Manual review
304.3,313.5,1590,29.8,17,9.199999999999989,L,NONE,NONE,Manual review
302.6,312.1,1782,26.8,198,9.5,L,NONE,NONE,Manual review
298.1,307.9,1614,35.8,196,9.799999999999955,L,NONE,NONE,Manual review
301.0,311.6,1448,43.9,145,10.600000000000023,M,NONE,NONE,Manual review
302.3,311.7,1456,45.4,130,9.399999999999977,H,NONE,NONE,Manual review
300.8,312.0,1422,50.7,219,11.199999999999989,M,NONE,NONE,Manual review
298.3,309.3,1529,41.7,5,11.0,H,NONE,NONE,Manual review
301.7,310.5,1567,39.1,114,8.800000000000011,L,NONE,NONE,Manual review
298.5,310.0,1804,26.1,22,11.5,L,NONE,NONE,Manual review
302.3,311.7,1486,39.6,147,9.399999999999977,M,NONE,NONE,Manual review
303.4,312.7,1589,34.0,116,9.300000000000011,L,NONE,NONE,Manual review
297.1,308.5,1323,44.4,207,11.399999999999977,L,TWF,NONE,Manual review
299.0,310.3,1303,68.6,111,11.300000000000011,M,PWF,PWF,Check power supply logs; escalate to Supplier Quality
300.7,311.7,1499,38.4,205,11.0,L,NONE,NONE,Manual review
300.9,311.6,1671,33.5,148,10.700000000000045,L,NONE,NONE,Manual review
299.7,309.1,1417,50.1,187,9.400000000000034,L,NONE,NONE,Manual review
301.4,310.6,1459,35.0,87,9.200000000000045,M,NONE,NONE,Manual review
299.7,310.9,1477,40.4,83,11.199999999999989,L,NONE,NONE,Manual review
299.8,311.3,1785,25.4,139,11.5,H,NONE,NONE,Manual review
300.8,310.5,1434,44.5,89,9.699999999999989,L,NONE,NONE,Manual review
298.2,308.2,1469,43.0,88,10.0,L,NONE,NONE,Manual review
298.5,308.1,1501,39.2,127,9.600000000000023,M,NONE,NONE,Manual review
298.9,309.6,1472,46.0,199,10.700000000000045,M,NONE,NONE,Manual review
303.1,311.2,1626,32.3,21,8.099999999999966,L,NONE,NONE,Manual review
300.6,309.4,1410,40.6,99,8.799999999999955,L,NONE,NONE,Manual review
299.0,310.3,1520,45.0,171,11.300000000000011,L,NONE,NONE,Manual review
298.8,309.1,1512,40.7,156,10.300000000000011,L,NONE,NONE,Manual review
299.0,310.3,1447,39.9,78,11.300000000000011,M,NONE,NONE,Manual review
296.9,307.7,1550,39.7,124,10.800000000000011,L,NONE,NONE,Manual review
301.9,311.0,1376,44.9,186,9.100000000000023,L,NONE,NONE,Manual review
300.6,310.2,1622,34.1,3,9.599999999999966,L,NONE,NONE,Manual review
303.8,313.1,1869,25.8,211,9.300000000000011,L,NONE,NONE,Manual review
300.8,310.5,1696,29.7,162,9.699999999999989,M,NONE,NONE,Manual review
297.9,308.9,1393,40.6,45,11.0,L,NONE,NONE,Manual review
299.8,309.2,1372,58.2,65,9.399999999999977,M,NONE,NONE,Manual review
301.0,312.1,1377,49.9,48,11.100000000000023,L,NONE,NONE,Manual review
298.2,308.4,1424,47.6,179,10.199999999999989,L,NONE,NONE,Manual review
300.6,309.3,1601,40.2,69,8.699999999999989,L,NONE,NONE,Manual review
302.4,311.9,1290,70.0,139,9.5,L,PWF,PWF,Check power supply logs; escalate to Supplier Quality
301.0,310.9,1428,45.3,47,9.899999999999977,L,NONE,NONE,Manual review
302.2,311.0,1555,34.2,185,8.800000000000011,L,NONE,NONE,Manual review
298.1,308.0,1652,28.5,63,9.899999999999977,L,NONE,NONE,Manual review
302.5,311.4,1629,31.7,225,8.899999999999977,M,NONE,NONE,Manual review
299.4,309.1,1547,40.9,50,9.700000000000045,H,NONE,NONE,Manual review
299.5,309.2,1393,47.3,20,9.699999999999989,L,NONE,NONE,Manual review
297.1,308.5,1425,40.0,35,11.399999999999977,L,NONE,NONE,Manual review
298.9,310.0,1791,27.6,166,11.100000000000023,L,NONE,NONE,Manual review
303.6,312.4,1363,53.1,7,8.799999999999955,L,NONE,NONE,Manual review
302.7,312.0,1501,37.0,77,9.300000000000011,L,NONE,NONE,Manual review
302.2,310.8,1383,46.9,45,8.600000000000023,L,NONE,NONE,Manual review
298.1,308.9,1367,41.9,113,10.799999999999955,L,NONE,NONE,Manual review
298.5,309.0,1450,40.5,199,10.5,L,NONE,NONE,Manual review
300.2,310.4,1518,41.8,5,10.199999999999989,L,NONE,NONE,Manual review
299.0,308.6,1587,38.6,124,9.600000000000023,L,NONE,NONE,Manual review
298.1,307.4,1335,56.2,190,9.299999999999955,M,NONE,NONE,Manual review
297.9,309.9,1410,55.4,188,12.0,M,NONE,NONE,Manual review
296.2,306.9,1516,39.1,138,10.699999999999989,L,NONE,NONE,Manual review
301.1,310.5,1547,35.8,81,9.399999999999977,M,NONE,NONE,Manual review
298.9,309.6,1589,34.2,197,10.700000000000045,L,NONE,NONE,Manual review
297.6,308.5,1848,23.7,37,10.899999999999977,M,NONE,NONE,Manual review
298.3,309.5,1560,36.9,131,11.199999999999989,M,NONE,NONE,Manual review
299.3,308.9,1623,31.1,152,9.599999999999966,L,NONE,NONE,Manual review
301.6,311.1,1680,29.2,111,9.5,L,NONE,NONE,Manual review
300.0,309.6,1618,36.2,53,9.600000000000023,M,NONE,NONE,Manual review
299.4,308.9,1440,42.5,87,9.5,L,NONE,NONE,Manual review
302.6,312.3,1554,42.0,58,9.699999999999989,L,NONE,NONE,Manual review
303.7,312.3,1511,38.9,117,8.600000000000023,L,NONE,NONE,Manual review
299.2,308.5,1378,50.4,220,9.300000000000011,L,OSF,NONE,Manual review
297.4,308.6,1420,45.8,120,11.200000000000045,H,NONE,NONE,Manual review
302.9,312.2,1469,42.0,214,9.300000000000011,L,NONE,NONE,Manual review
299.6,309.0,1539,36.1,76,9.399999999999977,M,NONE,NONE,Manual review
302.8,312.2,1746,27.4,44,9.399999999999977,L,NONE,NONE,Manual review
300.1,310.4,1556,38.1,92,10.299999999999955,M,NONE,NONE,Manual review
300.3,309.7,1452,41.5,139,9.399999999999977,H,NONE,NONE,Manual review
302.2,311.8,1981,21.8,36,9.600000000000023,L,NONE,NONE,Manual review
296.2,306.8,1526,42.3,129,10.600000000000023,M,NONE,NONE,Manual review
298.5,310.2,1676,32.7,18,11.699999999999989,L,NONE,NONE,Manual review
303.0,311.2,1614,35.7,207,8.199999999999989,M,NONE,NONE,Manual review
299.2,310.7,1535,42.6,17,11.5,L,NONE,NONE,Manual review
301.3,310.7,1504,47.2,74,9.399999999999977,L,NONE,NONE,Manual review
297.8,309.2,1372,47.3,15,11.399999999999977,L,NONE,NONE,Manual review
296.9,308.0,1430,55.9,71,11.100000000000023,M,NONE,NONE,Manual review
299.4,308.9,1762,29.3,91,9.5,H,NONE,NONE,Manual review
300.2,311.5,1495,38.5,69,11.300000000000011,L,NONE,NONE,Manual review
298.0,307.8,1414,51.7,140,9.800000000000011,L,NONE,NONE,Manual review
302.3,311.7,2170,18.2,91,9.399999999999977,L,NONE,NONE,Manual review
298.3,309.0,1526,36.9,20,10.699999999999989,M,NONE,NONE,Manual review
297.7,309.3,1400,48.9,147,11.600000000000023,H,NONE,NONE,Manual review
298.4,309.5,1450,47.9,112,11.100000000000023,L,NONE,NONE,Manual review
298.4,308.1,1495,46.0,203,9.700000000000045,M,NONE,NONE,Manual review
300.6,309.6,1888,20.5,133,9.0,H,NONE,NONE,Manual review
303.6,313.0,1534,39.7,115,9.399999999999977,L,NONE,NONE,Manual review
296.9,308.1,1435,45.3,62,11.200000000000045,L,NONE,NONE,Manual review
298.0,308.0,1433,39.2,87,10.0,L,NONE,NONE,Manual review
302.0,310.9,1378,53.1,212,8.899999999999977,L,OSF,OSF,Inspect mechanical stress; check torque logs; open NCR
298.7,310.3,1451,40.0,86,11.600000000000023,L,NONE,NONE,Manual review
300.6,310.0,1302,62.9,87,9.399999999999977,M,NONE,NONE,Manual review
298.8,309.0,1592,38.2,169,10.199999999999989,M,NONE,NONE,Manual review
299.2,308.2,1674,28.2,14,9.0,M,NONE,NONE,Manual review
296.6,307.5,1482,39.9,153,10.899999999999977,M,NONE,NONE,Manual review
302.5,311.5,1481,41.1,215,9.0,M,NONE,NONE,Manual review
300.3,309.4,1470,33.5,148,9.099999999999966,L,NONE,NONE,Manual review
302.0,311.0,1632,34.2,18,9.0,L,NONE,NONE,Manual review
303.5,311.5,1629,33.5,73,8.0,H,NONE,NONE,Manual review
300.6,310.7,1397,53.7,80,10.099999999999966,L,NONE,NONE,Manual review
299.6,310.7,1922,23.3,205,11.099999999999966,L,TWF,NONE,Manual review
299.5,309.3,1477,40.4,138,9.800000000000011,L,NONE,NONE,Manual review
303.1,312.6,1404,40.6,152,9.5,H,NONE,NONE,Manual review
301.8,309.9,1418,51.3,116,8.099999999999966,H,NONE,NONE,Manual review
298.9,309.9,1376,51.0,32,11.0,H,NONE,NONE,Manual review
300.7,311.9,1476,42.0,196,11.199999999999989,L,NONE,NONE,Manual review
300.2,310.3,1593,36.1,36,10.100000000000023,M,NONE,NONE,Manual review
299.1,308.9,1680,27.2,110,9.799999999999955,L,NONE,NONE,Manual review
298.7,310.1,1506,50.7,53,11.400000000000034,M,NONE,NONE,Manual review
295.8,306.4,1339,53.2,67,10.599999999999966,L,NONE,NONE,Manual review
297.4,309.3,1622,35.0,123,11.900000000000034,M,NONE,NONE,Manual review
297.3,308.4,1488,37.4,69,11.099999999999966,L,NONE,NONE,Manual review
298.9,308.6,1623,31.0,180,9.700000000000045,H,NONE,NONE,Manual review
300.2,309.6,1359,51.5,66,9.400000000000034,L,NONE,NONE,Manual review
298.1,309.3,1332,51.0,72,11.199999999999989,H,NONE,NONE,Manual review
298.2,309.4,1443,45.4,187,11.199999999999989,L,NONE,NONE,Manual review
300.1,309.4,1563,40.8,28,9.299999999999955,H,NONE,NONE,Manual review
297.7,308.1,1734,30.7,177,10.400000000000034,L,NONE,NONE,Manual review
297.8,309.9,1351,49.0,181,12.099999999999966,L,NONE,NONE,Manual review
297.0,308.1,1537,39.0,103,11.100000000000023,L,NONE,NONE,Manual review
298.2,308.3,2057,18.0,168,10.100000000000023,L,NONE,NONE,Manual review
298.1,308.5,1392,44.8,111,10.399999999999977,H,NONE,NONE,Manual review
301.3,310.1,1469,39.7,179,8.800000000000011,H,NONE,NONE,Manual review
301.4,310.6,1550,36.8,159,9.200000000000045,L,NONE,NONE,Manual review
300.3,311.1,1605,37.1,160,10.800000000000011,L,NONE,NONE,Manual review
300.1,311.4,1485,40.4,75,11.299999999999955,H,NONE,NONE,Manual review
297.9,307.6,1504,42.4,180,9.700000000000045,L,NONE,NONE,Manual review
301.7,310.1,1487,48.0,36,8.400000000000034,L,NONE,NONE,Manual review
304.0,313.0,1701,30.4,171,9.0,H,NONE,NONE,Manual review
300.0,309.3,1887,22.6,120,9.300000000000011,L,NONE,NONE,Manual review
300.9,312.0,1533,44.0,162,11.100000000000023,L,NONE,NONE,Manual review
299.2,310.4,1504,43.3,37,11.199999999999989,M,NONE,NONE,Manual review
299.8,309.1,1578,42.1,191,9.300000000000011,L,NONE,NONE,Manual review
298.9,308.6,1469,34.2,93,9.700000000000045,M,NONE,NONE,Manual review
298.7,309.7,1547,37.4,0,11.0,L,NONE,NONE,Manual review
302.3,311.1,1435,43.1,149,8.800000000000011,M,NONE,NONE,Manual review
299.3,309.2,1586,37.9,129,9.899999999999977,M,NONE,NONE,Manual review
298.9,309.6,1434,43.8,180,10.700000000000045,M,NONE,NONE,Manual review
301.5,310.8,1593,34.5,162,9.300000000000011,L,NONE,NONE,Manual review
297.1,308.5,1555,36.2,0,11.399999999999977,L,NONE,NONE,Manual review
302.1,310.1,1447,46.6,169,8.0,L,NONE,NONE,Manual review
298.3,307.7,1465,49.4,109,9.399999999999977,L,NONE,NONE,Manual review
300.6,312.2,2174,18.5,95,11.599999999999966,M,NONE,NONE,Manual review
302.0,310.6,1392,50.0,84,8.600000000000023,L,NONE,NONE,Manual review
296.9,308.1,1483,44.3,219,11.200000000000045,M,NONE,NONE,Manual review
298.3,308.0,1553,41.0,52,9.699999999999989,H,NONE,NONE,Manual review
303.7,312.7,1572,37.2,192,9.0,L,NONE,NONE,Manual review
298.9,310.0,1515,42.9,170,11.100000000000023,L,NONE,NONE,Manual review
299.2,309.1,1578,38.1,109,9.900000000000034,L,NONE,NONE,Manual review
301.1,310.8,1470,49.3,116,9.699999999999989,L,NONE,NONE,Manual review
297.6,309.5,1924,20.6,37,11.899999999999977,L,NONE,NONE,Manual review
302.4,311.8,1673,30.1,210,9.400000000000034,L,NONE,NONE,Manual review
300.5,309.4,1360,46.2,93,8.899999999999977,H,NONE,NONE,Manual review
298.4,309.3,1355,50.6,8,10.900000000000034,M,NONE,NONE,Manual review
296.7,307.7,1502,43.9,84,11.0,L,NONE,NONE,Manual review
297.5,308.5,1448,54.3,83,11.0,L,NONE,NONE,Manual review
302.2,311.6,1383,44.3,72,9.400000000000034,L,NONE,NONE,Manual review
301.5,310.7,1426,46.1,81,9.199999999999989,L,NONE,NONE,Manual review
302.4,311.1,1565,42.8,163,8.700000000000045,L,NONE,NONE,Manual review
297.5,309.4,1803,24.7,98,11.899999999999977,L,NONE,NONE,Manual review
298.1,307.8,1761,28.2,76,9.699999999999989,L,NONE,NONE,Manual review
302.7,312.2,1585,35.5,167,9.5,M,NONE,NONE,Manual review
300.5,311.4,1743,27.6,46,10.899999999999977,M,NONE,NONE,Manual review
299.0,308.2,1662,30.4,55,9.199999999999989,H,NONE,NONE,Manual review
